infraction_description,set_fine_amount,location2
PARK ON PRIVATE PROPERTY,30,1629,,4000 LESLIE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,1640,AT,33 SHORE BREEZE DR,,,QC,3
PARK ON PRIVATE PROPERTY,30,1641,AT,33 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,1642,AT,33 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,1643,AT,33 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,1732,AT,4000 SPADINA AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,1734,AT,4 K SPADINA AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,1803,AT,5 MARINER TER,,,ON,3
PARK ON PRIVATE PROPERTY,30,1818,,4001 LESLIE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,1829,,4001 LESLIE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,1835,,4001 LESLIE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,1844,AT,56 ANNIE CRAIG DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,1846,AT,56 ANNIE CRAIG DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,1847,AT,56 ANNIE CRAIG DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,1953,AT,170 BAYVIEW AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,1954,AT,170 BAYVIEW AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,1955,AT,12 YORK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,1955,AT,170 BAYVIEW AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,1955,AT,170 BAYVIEW AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,1957,AT,170 BAYVIEW AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,1957,AT,170 BAYVIEW AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,2031,AT,85 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2034,AT,85 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2034,AT,85 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2035,AT,5162 YONGE ST,,,MD,3
PARK ON PRIVATE PROPERTY,30,2035,AT,85 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2036,AT,85 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2038,AT,85 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2039,AT,85 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2040,AT,10 WILLOWRIDGE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2040,AT,85 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2041,AT,85 QUEENS WHARF RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2058,AT,10 WILLOWRIDGE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2112,AT,47 SUDBURY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2143,,111 CHESTNUT ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2155,,160 CHESTER LE BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,2210,AT,350 QUEENS QUAY W,,,ON,3
PARK ON PRIVATE PROPERTY,30,2215,AT,5310 FINCH AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,2229,,1 OAK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2230,,1 OAK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2233,,1 OAK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2313,AT,16 CARLUKE CRES,,,ON,3
PARK ON PRIVATE PROPERTY,30,2318,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2320,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2322,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2326,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2328,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2329,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2331,,21 PIRANDELLO ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,2334,,80 ESTHER LORRIE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,2336,,80 ESTHER LORRIE DR,,,AB,3
PARK ON PRIVATE PROPERTY,30,2337,,80 ESTHER LORRIE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,2338,,80 ESTHER LORRIE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,2357,,416 WILLOWDALE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0025,AT,99 BROADWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0026,AT,99 BROADWAY AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0028,AT,241 CHURCH ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0029,AT,241 CHURCH ST,,,QC,3
PARK ON PRIVATE PROPERTY,30,0034,,30 MEADOWGLEN PL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0038,,30 MEADOWGLEN PL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0039,,30 MEADOWGLEN PL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0041,,30 MEADOWGLEN PL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0044,,30 MEADOWGLEN PL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0047,AT,593 KENNEDY RD,,,QC,3
PARK ON PRIVATE PROPERTY,30,0055,AT,125 PETER ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0055,AT,200 ROEHAMPTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0056,AT,125 PETER ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0056,AT,200 ROEHAMPTON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0101,,1346 DANFORTH RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0103,,2522 KEELE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0103,,1346 DANFORTH RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0104,,2522 KEELE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0105,,1346 DANFORTH RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0105,,10 WILLOWRIDGE ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0105,,10 WILLOWRIDGE ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0108,,1346 DANFORTH RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0109,,1346 DANFORTH RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0110,,1346 DANFORTH RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0112,,1346 DANFORTH RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0114,,1346 DANFORTH RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0120,,10 WILLOWRIDGE ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0127,AT,238 WELLESLEY ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0128,,4001 LESLIE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0140,,10 WILLOWRIDGE ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0148,AT,110 MARINE PARADE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0149,,33 SHINING STAR CRES,,,ON,3
PARK ON PRIVATE PROPERTY,30,0149,AT,110 MARINE PARADE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0150,AT,110 MARINE PARADE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0151,,33 SHINING STAR CRES,,,ON,3
PARK ON PRIVATE PROPERTY,30,0151,AT,110 MARINE PARADE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0152,AT,110 MARINE PARADE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0153,,33 SHINING STAR CRES,,,ON,3
PARK ON PRIVATE PROPERTY,30,0155,,88 SHINING STAR CRES,,,ON,3
PARK ON PRIVATE PROPERTY,30,0156,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0157,,121 PARKWAY FOREST DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0157,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0158,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0200,,121 PARKWAY FOREST DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0200,AT,16 BONNYCASTLE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0200,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0201,,121 PARKWAY FOREST DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0201,AT,16 BONNYCASTLE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0201,AT,50 LYNN WILLIAMS ST,,,CA,3
PARK ON PRIVATE PROPERTY,30,0202,AT,16 BONNYCASTLE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0203,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0204,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0205,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0205,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0206,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0207,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0208,AT,5 MARINER TER,,,ON,3
PARK ON PRIVATE PROPERTY,30,0208,AT,50 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0214,,265 CASSANDRA BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0215,,2743 VICTORIA PARK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0216,AT,56 FOREST MANOR RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0217,AT,56 FOREST MANOR RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0218,,2743 VICTORIA PARK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0218,,275 CASSANDRA BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0218,AT,56 FOREST MANOR RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0219,AT,56 FOREST MANOR RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0221,AT,56 FOREST MANOR RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0222,AT,25 SAN ROMANOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0224,,2743 VICTORIA PARK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0224,,275 CASSANDRA BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0224,,275 CASSANDRA BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0226,AT,25 SAN ROMANOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0231,,2743 VICTORIA PARK AVE,,,PQ,3
PARK ON PRIVATE PROPERTY,30,0235,,2743 VICTORIA PARK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0236,,1185 WARDEN AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0237,,1185 WARDENA VE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0237,,74 SIDNEY BELSEY CRESCENT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0238,,2687 KIPLING AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0239,,74 SIDNEY BLESEY CRESCEN,,,ON,3
PARK ON PRIVATE PROPERTY,30,0239,AT,20 MINOWAN MIIKAN LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0239,AT,20 MINOWAN MIIKAN LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0240,AT,20 MINOWAN MIIKAN LANE,,,BC,3
PARK ON PRIVATE PROPERTY,30,0241,AT,20 MINOWAN MIIKAN LANE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0243,,2739 VICTORIA PARK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0243,AT,525 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0243,AT,21 WIDMER ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0244,,74 SIDNEY BELSEY CRESCENT,,,PQ,3
PARK ON PRIVATE PROPERTY,30,0244,AT,2650 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0245,AT,2650 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0245,AT,2650 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0246,,2739 VICTORIA PARK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0246,AT,2650 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0247,AT,275 YORKLAND BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0248,AT,275 YORKLAND BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0249,AT,275 YORKLAND BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0250,,1137 MARKHAM RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0250,AT,1153 QUEEN ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0250,AT,275 YORKLAND BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0251,,2739 VICTORIA PARK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0251,AT,1153 QUEEN ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0251,AT,275 YORKLAND BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0252,,1137 MARKHAM RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0253,,1137 MARKHAM RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0253,AT,275 YORKLAND BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0254,,375 BAY MILLS BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0255,AT,275 YORKLAND BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0258,AT,169 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0259,AT,169 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0259,AT,366 DRIFTWOOD AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0300,AT,169 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0300,AT,169 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0300,AT,366 DRIFTWOOD AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0301,AT,169 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0302,AT,169 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0309,AT,18 KENASTON GDNS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0310,,1563 ALBION RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0310,AT,18 KENASTON GDNS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0311,,2739 VICTORIA PARK AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0311,,1131 SANDHURST CIR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0311,AT,18 KENASTON GDNS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0311,AT,18 KENASTON GDNS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0312,AT,372 DRIFTWOOD AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0312,AT,18 KENASTON GDNS,,,ON,3
PARK ON PRIVATE PROPERTY,30,0313,,1563 ALBION RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0319,,49 MABELLE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0319,AT,120 HARRISON GARDEN BLVD,,,BC,3
PARK ON PRIVATE PROPERTY,30,0320,AT,120 HARRISON GARDEN BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0322,AT,108 CHESTNUT ST,,,QC,3
PARK ON PRIVATE PROPERTY,30,0323,AT,108 CHESTNUT ST,,,QC,3
PARK ON PRIVATE PROPERTY,30,0324,AT,101 ERSKINE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0325,AT,108 CHESTNUT ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0325,AT,101 ERSKINE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0326,,1793 MARTIN GROVE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0326,AT,101 ERSKINE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0327,AT,101 ERSKINE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0328,,1793 MARTIN GROVE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0328,AT,101 ERSKINE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0329,AT,101 ERSKINE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0330,AT,101 ERSKINE AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0331,AT,99 THE DONWAY W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0332,AT,99 THE DONWAY W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0334,,6452 FINCH AVE W,,,SK,3
PARK ON PRIVATE PROPERTY,30,0336,,6452 FINCH AVE W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0336,AT,10 YORK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0337,,954 KING STREET WEST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0337,AT,10 YORK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0338,,6452 FINCH AVE W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0338,AT,10 YORK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0339,AT,88 SCOTT ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0340,,6452 FINCH AVE W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0340,AT,10 YORK ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0345,AT,1101 LESLIE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0347,,6432 FINCH AVE W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0348,AT,660 EGLINTON AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0350,,1581 ALBION RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0352,,1589 ALBION RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0354,,1589 ALBION RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0354,,345 DRIFTWOOD AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0355,,69 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0355,AT,1235 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0356,AT,65 ST MARY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0357,AT,65 ST MARY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0357,AT,1235 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0358,,345 DRIFTWOOD AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0358,AT,65 ST MARY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0358,AT,65 ST MARY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0359,,69 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0359,AT,65 ST MARY ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0359,AT,1235 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0400,AT,29 SINGER CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0400,AT,1235 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0401,,69 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0401,,345 DRIFTWOOD AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0401,AT,29 SINGER CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0401,AT,1235 WILSON AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0402,AT,5233 DUNDAS ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0402,AT,29 SINGER CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0403,AT,29 SINGER CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0403,AT,29 SINGER CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0404,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0404,AT,5233 DUNDAS ST W,,,ON,3
PARK ON PRIVATE PROPERTY,30,0404,AT,29 SINGER CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0405,,69 LYNN WILLIAMS ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0405,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0405,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0405,AT,29 SINGER CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0406,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0406,AT,29 SINGER CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0407,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0407,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0408,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0408,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0409,,2800 KEELE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0409,AT,365 CHURCH ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0409,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0409,AT,1700 EGLINTON AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0409,AT,29 SINGER CRT,,,ON,3
PARK ON PRIVATE PROPERTY,30,0410,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0410,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0411,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0412,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0413,,2800 KEELE STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0413,AT,209 FORT YORK BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0415,AT,942 YONGE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0418,AT,201 CARLAW AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0420,AT,201 CARLAW AVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0424,,35 SARANAC BOULEVARD,,,NY,3
PARK ON PRIVATE PROPERTY,30,0424,AT,159 DUNDAS ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0425,AT,159 DUNDAS ST E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0429,AT,17 BARBERRY PL,,,AZ,3
PARK ON PRIVATE PROPERTY,30,0430,AT,17 BARBERRY PL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0438,AT,20 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0439,AT,20 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0441,,4005 DON MILLS ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0441,AT,20 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0443,AT,20 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0444,AT,20 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0444,AT,20 SHORE BREEZE DR,,,ON,3
PARK ON PRIVATE PROPERTY,30,0451,,122 SONG MEADOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0452,,55 COLLINSGROVE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0452,AT,5500 YONGE ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0454,AT,225 VILLAGE GREEN SQ,,,ON,3
PARK ON PRIVATE PROPERTY,30,0455,,52 SONG MEADOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0456,,25 COLLINSGROVE RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0456,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0456,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0457,,52 SONG MEADOWAY,,,ON,3
PARK ON PRIVATE PROPERTY,30,0457,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0458,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0459,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0500,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0501,,110 LING RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0501,AT,19 BATHURST ST,,,ON,3
PARK ON PRIVATE PROPERTY,30,0504,,6200 BATHURST STREET,,,ON,3
PARK ON PRIVATE PROPERTY,30,0505,,30 PERMFIELD PATH,,,ON,3
PARK ON PRIVATE PROPERTY,30,0508,,505 THE WEST MALL,,,ON,3
PARK ON PRIVATE PROPERTY,30,0508,,10 RODDA BLVD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0515,,4062 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0516,,4062 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0517,,420 MILL RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0518,,420 MILL RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0519,,420 MILL RD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0519,,4062 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0520,,4062 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0521,,34 LEITH HILL ROAD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0523,,4064 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0525,,4064 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0531,,3700 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0533,,61 HAVENBROOK BOULEVARD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0533,,3700 LAWRENCE AVE E,,,ON,3
PARK ON PRIVATE PROPERTY,30,0539,,75 HAVENBROOK BOULEVARD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0540,,75 HAVENBROOK BOULEVARD,,,ON,3
PARK ON PRIVATE PROPERTY,30,0546,,35 ESTERBROOKE AVENUE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0549,,10 PARKWAY FOREST DRIVE,,,ON,3
PARK ON PRIVATE PROPERTY,30,0550,,10 PARKWAY FOREST DRIVE,,,ON,3
