tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***07710,20220213,2,PARK - LONGER THAN 3 HOURS,30,0404,OPP,23 B DUNELM ST,,,ON
***52396,20220213,2,PARK - LONGER THAN 3 HOURS,30,0406,OPP,37 HAVENLEA RD,,,ON
***07711,20220213,2,PARK - LONGER THAN 3 HOURS,30,0406,OPP,19 DUNELM ST,,,ON
***07712,20220213,2,PARK - LONGER THAN 3 HOURS,30,0406,OPP,19 DUNELM ST,,,ON
***52397,20220213,2,PARK - LONGER THAN 3 HOURS,30,0408,NR,17 HAVENLEA RD,,,ON
***07713,20220213,2,PARK - LONGER THAN 3 HOURS,30,0408,OPP,19 DUNELM ST,,,ON
***85837,20220213,2,PARK - LONGER THAN 3 HOURS,30,0408,NR,4 WOLCOTT AVE,,,ON
***07714,20220213,2,PARK - LONGER THAN 3 HOURS,30,0409,OPP,19 DUNELM ST,,,ON
***85838,20220213,2,PARK - LONGER THAN 3 HOURS,30,0409,NR,4 WOLCOTT AVE,,,ON
***85839,20220213,2,PARK - LONGER THAN 3 HOURS,30,0410,OPP,4 WOLCOTT AVE,,,ON
***07715,20220213,2,PARK - LONGER THAN 3 HOURS,30,0411,OPP,19 DUNELM ST,,,ON
***07716,20220213,2,PARK - LONGER THAN 3 HOURS,30,0411,OPP,19 DUNELM ST,,,ON
***88818,20220213,2,PARK - LONGER THAN 3 HOURS,30,0413,NR,65 ARCADIAN CRCL,,,ON
***07717,20220213,2,PARK - LONGER THAN 3 HOURS,30,0419,NR,107 DUNELM ST,,,ON
***52398,20220213,2,PARK - LONGER THAN 3 HOURS,30,0424,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***52399,20220213,2,PARK - LONGER THAN 3 HOURS,30,0425,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***52400,20220213,2,PARK - LONGER THAN 3 HOURS,30,0426,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***52401,20220213,2,PARK - LONGER THAN 3 HOURS,30,0427,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***52402,20220213,2,PARK - LONGER THAN 3 HOURS,30,0429,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***07718,20220213,2,PARK - LONGER THAN 3 HOURS,30,0430,OPP,760 BRIMORTON DR,,,ON
***52403,20220213,2,PARK - LONGER THAN 3 HOURS,30,0431,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,QC
***52404,20220213,2,PARK - LONGER THAN 3 HOURS,30,0431,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***07719,20220213,2,PARK - LONGER THAN 3 HOURS,30,0431,OPP,764 BRIMORTON DR,,,ON
***52405,20220213,2,PARK - LONGER THAN 3 HOURS,30,0432,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***88596,20220213,2,PARK - LONGER THAN 3 HOURS,30,0435,W/S,RONALD AVE,N/O,EGLINTON AVE W,ON
***52406,20220213,2,PARK - LONGER THAN 3 HOURS,30,0436,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***88597,20220213,2,PARK - LONGER THAN 3 HOURS,30,0436,W/S,RONALD AVE,N/O,EGLINTON AVE W,ON
***52407,20220213,2,PARK - LONGER THAN 3 HOURS,30,0437,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***88598,20220213,2,PARK - LONGER THAN 3 HOURS,30,0437,W/S,RONALD AVE,N/O,EGLINTON AVE W,ON
***52408,20220213,2,PARK - LONGER THAN 3 HOURS,30,0438,S/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***88599,20220213,2,PARK - LONGER THAN 3 HOURS,30,0438,W/S,RONALD AVE,N/O,EGLINTON AVE W,ON
***52409,20220213,2,PARK - LONGER THAN 3 HOURS,30,0439,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***88600,20220213,2,PARK - LONGER THAN 3 HOURS,30,0439,W/S,RONALD AVE,N/O,EGLINTON AVE W,ON
***52410,20220213,2,PARK - LONGER THAN 3 HOURS,30,0440,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***88601,20220213,2,PARK - LONGER THAN 3 HOURS,30,0440,W/S,RONALD AVE,N/O,EGLINTON AVE W,ON
***96738,20220213,2,PARK - LONGER THAN 3 HOURS,30,0443,NR,39 RISDON CRT,,,ON
***52411,20220213,2,PARK - LONGER THAN 3 HOURS,30,0445,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,MA
***96739,20220213,2,PARK - LONGER THAN 3 HOURS,30,0446,NR,3 RISDON CRT,,,AB
***52412,20220213,2,PARK - LONGER THAN 3 HOURS,30,0447,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***52413,20220213,2,PARK - LONGER THAN 3 HOURS,30,0448,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***52414,20220213,2,PARK - LONGER THAN 3 HOURS,30,0449,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***52415,20220213,2,PARK - LONGER THAN 3 HOURS,30,0450,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***57192,20220213,2,PARK - LONGER THAN 3 HOURS,30,0450,S/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***57193,20220213,2,PARK - LONGER THAN 3 HOURS,30,0451,S/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***57194,20220213,2,PARK - LONGER THAN 3 HOURS,30,0500,S/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***57195,20220213,2,PARK - LONGER THAN 3 HOURS,30,0501,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***57196,20220213,2,PARK - LONGER THAN 3 HOURS,30,0502,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***57197,20220213,2,PARK - LONGER THAN 3 HOURS,30,0503,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***57198,20220213,2,PARK - LONGER THAN 3 HOURS,30,0504,N/S,ORCHID PLACE DR,W/O,PROGRESS AVE,ON
***07720,20220213,2,PARK - LONGER THAN 3 HOURS,30,0522,OPP,35 WINDING CRT,,,ON
***74984,20220213,2,PARK - LONGER THAN 3 HOURS,30,1029,NR,160 CURZON ST,,,ON
***14473,20220213,2,PARK - LONGER THAN 3 HOURS,30,1029,NR,3 PETTIT DR,,,ON
***35307,20220213,2,PARK - LONGER THAN 3 HOURS,30,1032,NR,109 ERSKINE AVE,,,ON
***35308,20220213,2,PARK - LONGER THAN 3 HOURS,30,1033,NR,109 ERSKINE AVE,,,ON
***35309,20220213,2,PARK - LONGER THAN 3 HOURS,30,1034,NR,109 ERSKINE AVE,,,ON
***35310,20220213,2,PARK - LONGER THAN 3 HOURS,30,1051,E/S,ORIOLE PKWY,N/O,EGLINTON AVE W,ON
***35311,20220213,2,PARK - LONGER THAN 3 HOURS,30,1052,E/S,ORIOLE PKWY,N/O,EGLINTON AVE W,ON
***14474,20220213,2,PARK - LONGER THAN 3 HOURS,30,1054,NR,72 ASHBOURNE DR,,,ON
***64185,20220213,2,PARK - LONGER THAN 3 HOURS,30,1106,NR,92 ADANAC DR,,,ON
***97779,20220213,2,PARK - LONGER THAN 3 HOURS,30,1110,NR,44 ROMFIELD DR,,,ON
***30064,20220213,2,PARK - LONGER THAN 3 HOURS,30,1118,NR,317 SALEM AVE,,,ON
***14475,20220213,2,PARK - LONGER THAN 3 HOURS,30,1122,OPP,7 BALLATER CRT,,,ON
***14476,20220213,2,PARK - LONGER THAN 3 HOURS,30,1123,OPP,7 BALLATER CRT,,,ON
***82491,20220213,2,PARK - LONGER THAN 3 HOURS,30,1124,OPP,56 AMANDA DR,,,ON
***64186,20220213,2,PARK - LONGER THAN 3 HOURS,30,1126,NR,1 HEARTH PL,,,ON
***64187,20220213,2,PARK - LONGER THAN 3 HOURS,30,1127,NR,1 HEARTH PL,,,ON
***82492,20220213,2,PARK - LONGER THAN 3 HOURS,30,1133,OPP,35 ROKER CRES,,,ON
***64188,20220213,2,PARK - LONGER THAN 3 HOURS,30,1137,NR,1 STAGECOACH CRCL,,,ON
***64189,20220213,2,PARK - LONGER THAN 3 HOURS,30,1139,NR,1 STAGECOACH CRCL,,,ON
***64190,20220213,2,PARK - LONGER THAN 3 HOURS,30,1140,NR,1 STAGECOACH CRCL,,,QC
***43574,20220213,2,PARK - LONGER THAN 3 HOURS,30,1140,NR,25 THIRTY NINTH ST,,,ON
***43575,20220213,2,PARK - LONGER THAN 3 HOURS,30,1143,NR,21 THIRTY NINTH ST,,,ON
***43576,20220213,2,PARK - LONGER THAN 3 HOURS,30,1144,NR,21 THIRTY NINTH ST,,,ON
***43578,20220213,2,PARK - LONGER THAN 3 HOURS,30,1147,NR,5 THIRTY NINTH ST,,,ON
***46390,20220213,2,PARK - LONGER THAN 3 HOURS,30,1148,NR,1 THIRTY NINTH ST,,,ON
***46391,20220213,2,PARK - LONGER THAN 3 HOURS,30,1149,NR,1 THIRTY NINTH ST,,,ON
***82493,20220213,2,PARK - LONGER THAN 3 HOURS,30,1155,NR,57 DRAGONFLY CRES,,,ON
***82494,20220213,2,PARK - LONGER THAN 3 HOURS,30,1157,NR,41 DRAGONFLY CRES,,,ON
***82495,20220213,2,PARK - LONGER THAN 3 HOURS,30,1159,NR,54 DRAGONFLY CRES,,,ON
***70730,20220213,2,PARK - LONGER THAN 3 HOURS,30,1227,N/S,IRVING RD,W/O,KEELE ST,ON
***70731,20220213,2,PARK - LONGER THAN 3 HOURS,30,1231,N/S,IRVING RD,E/O,TRETHEWEY DR,ON
***46392,20220213,2,PARK - LONGER THAN 3 HOURS,30,1234,NR,8 NORDIN AVE,,,ON
***46393,20220213,2,PARK - LONGER THAN 3 HOURS,30,1236,NR,1 NORDIN AVE,,,ON
***46394,20220213,2,PARK - LONGER THAN 3 HOURS,30,1237,NR,1 NORDIN AVE,,,ON
***46395,20220213,2,PARK - LONGER THAN 3 HOURS,30,1237,NR,1 NORDIN AVE,,,ON
***46396,20220213,2,PARK - LONGER THAN 3 HOURS,30,1241,NR,1 NORDIN AVE,,,ON
***46397,20220213,2,PARK - LONGER THAN 3 HOURS,30,1242,NR,1 NORDIN AVE,,,ON
***46398,20220213,2,PARK - LONGER THAN 3 HOURS,30,1243,NR,1 NORDIN AVE,,,QC
***70732,20220213,2,PARK - LONGER THAN 3 HOURS,30,1249,OPP,19 DEBBY CRT,,,ON
***64192,20220213,2,PARK - LONGER THAN 3 HOURS,30,1326,NR,105 NEILSON AVE,,,ON
***64193,20220213,2,PARK - LONGER THAN 3 HOURS,30,1326,NR,105 NEILSON AVE,,,ON
***14479,20220213,2,PARK - LONGER THAN 3 HOURS,30,1347,NR,51 BRAYWIN DR,,,ON
***14480,20220213,2,PARK - LONGER THAN 3 HOURS,30,1348,NR,54 BRAYWIN DR,,,ON
***33694,20220213,2,PARK - LONGER THAN 3 HOURS,30,1353,NR,356 ELM RD,,,ON
***33695,20220213,2,PARK - LONGER THAN 3 HOURS,30,1355,NR,356 ELM RD,,,ON
***07505,20220213,2,PARK - LONGER THAN 3 HOURS,30,1707,NR,41 LAMBTON AVE,,,ON
***07506,20220213,2,PARK - LONGER THAN 3 HOURS,30,1707,NR,41 LAMBTON AVE,,,ON
***89987,20220213,2,PARK - LONGER THAN 3 HOURS,30,1834,NR,44 ENDERBY RD,,,ON
***98719,20220213,2,PARK - LONGER THAN 3 HOURS,30,1846,NR,201 CLEARBROOKE CRCL,,,ON
***60968,20220213,2,PARK - LONGER THAN 3 HOURS,30,1849,OPP,116 WANLESS AVE,,,ON
***54620,20220213,2,PARK - LONGER THAN 3 HOURS,30,1923,NR,10 GILLBANK CRES,,,ON
***54621,20220213,2,PARK - LONGER THAN 3 HOURS,30,1932,NR,9 HANIA TER,,,NS
***11765,20220213,2,PARK - LONGER THAN 3 HOURS,30,1939,NR,15 BUCKLAND RD,,,ON
***11766,20220213,2,PARK - LONGER THAN 3 HOURS,30,1941,NR,15 BUCKLAND RD,,,ON
***11767,20220213,2,PARK - LONGER THAN 3 HOURS,30,1950,NR,27 MANTELLO DR,,,ON
***98721,20220213,2,PARK - LONGER THAN 3 HOURS,30,1958,NR,114 SIXTEENTH ST,,,ON
***98722,20220213,2,PARK - LONGER THAN 3 HOURS,30,1959,NR,114 SIXTEENTH ST,,,ON
***98723,20220213,2,PARK - LONGER THAN 3 HOURS,30,1959,NR,114 SIXTEENTH ST,,,ON
***98724,20220213,2,PARK - LONGER THAN 3 HOURS,30,2003,OPP,65 SIXTEENTH ST,,,ON
***84540,20220213,2,PARK - LONGER THAN 3 HOURS,30,2037,NR,138 MEIGHEN AVE,,,ON
***95256,20220213,2,PARK - LONGER THAN 3 HOURS,30,2054,NR,72 HARCOURT AVE,,,ON
***95257,20220213,2,PARK - LONGER THAN 3 HOURS,30,2058,NR,30 HARCOURT AVE,,,ON
***95866,20220213,2,PARK - LONGER THAN 3 HOURS,30,2104,NR,421 HILLSDALE AVE E,,,ON
***95867,20220213,2,PARK - LONGER THAN 3 HOURS,30,2109,NR,431 HILLSDALE AVE E,,,ON
***95868,20220213,2,PARK - LONGER THAN 3 HOURS,30,2114,NR,311 HILLSDALE AVE E,,,ON
***95259,20220213,2,PARK - LONGER THAN 3 HOURS,30,2121,NR,205 GOLFVIEW AVE,,,ON
***96312,20220213,2,PARK - LONGER THAN 3 HOURS,30,2132,NR,7 SHANDARA CRES,,,ON
***96313,20220213,2,PARK - LONGER THAN 3 HOURS,30,2133,NR,30 SHANDARA CRES,,,ON
***96314,20220213,2,PARK - LONGER THAN 3 HOURS,30,2146,NR,68 MAYBOURNE AVE,,,ON
***96315,20220213,2,PARK - LONGER THAN 3 HOURS,30,2148,NR,50 MAYBOURNE AVE,,,ON
***96316,20220213,2,PARK - LONGER THAN 3 HOURS,30,2156,NR,218 DAIRY DR,,,ON
***96317,20220213,2,PARK - LONGER THAN 3 HOURS,30,2158,NR,228 DAIRY DR,,,ON
***96318,20220213,2,PARK - LONGER THAN 3 HOURS,30,2209,NR,32 CHIPPER CRES,,,ON
***96319,20220213,2,PARK - LONGER THAN 3 HOURS,30,2210,NR,32 CHIPPER CRES,,,ON
***96320,20220213,2,PARK - LONGER THAN 3 HOURS,30,2211,NR,32 CHIPPER CRES,,,ON
***30214,20220213,2,PARK - LONGER THAN 3 HOURS,30,2213,W/S,MANITOU BLVD,S/O,RIDELLE AVE,ON
***30215,20220213,2,PARK - LONGER THAN 3 HOURS,30,2214,W/S,MANITOU BLVD,S/O,RIDELLE AVE,ON
***96321,20220213,2,PARK - LONGER THAN 3 HOURS,30,2215,NR,42 CHIPPER CRES,,,ON
***30216,20220213,2,PARK - LONGER THAN 3 HOURS,30,2216,W/S,MANITOU BLVD,S/O,RIDELLE AVE,ON
***96322,20220213,2,PARK - LONGER THAN 3 HOURS,30,2217,NR,46 CHIPPER CRES,,,ON
***30217,20220213,2,PARK - LONGER THAN 3 HOURS,30,2217,W/S,MANITOU BLVD,S/O,RIDELLE AVE,ON
***96323,20220213,2,PARK - LONGER THAN 3 HOURS,30,2218,NR,44 CHIPPER CRES,,,ON
***30218,20220213,2,PARK - LONGER THAN 3 HOURS,30,2218,W/S,MANITOU BLVD,S/O,RIDELLE AVE,ON
***03470,20220213,2,PARK - LONGER THAN 3 HOURS,30,2219,NR,29 HACKMORE AVE,,,ON
***03471,20220213,2,PARK - LONGER THAN 3 HOURS,30,2220,NR,29 HACKMORE AVE,,,ON
***03472,20220213,2,PARK - LONGER THAN 3 HOURS,30,2221,NR,29 HACKMORE AVE,,,ON
***02509,20220213,2,PARK - LONGER THAN 3 HOURS,30,2226,NR,101 HEATH ST W,,,ON
***96324,20220213,2,PARK - LONGER THAN 3 HOURS,30,2226,NR,25 CHIPPER CRES,,,ON
***02510,20220213,2,PARK - LONGER THAN 3 HOURS,30,2228,NR,109 HEATH ST W,,,ON
***96325,20220213,2,PARK - LONGER THAN 3 HOURS,30,2228,NR,11 CHIPPER CRES,,,ON
***07724,20220214,2,PARK - LONGER THAN 3 HOURS,30,0247,NR,25 FAWNRIDGE TRL,,,ON
***07725,20220214,2,PARK - LONGER THAN 3 HOURS,30,0249,NR,8 FAWNRIDGE TRL,,,ON
***07726,20220214,2,PARK - LONGER THAN 3 HOURS,30,0303,OPP,33 WINDING CRT,,,ON
***96748,20220214,2,PARK - LONGER THAN 3 HOURS,30,0313,NR,6 DEESIDE CRT,,,ON
***67623,20220214,2,PARK - LONGER THAN 3 HOURS,30,0315,NR,216 VIRGINIA AVE,,,ON
***67624,20220214,2,PARK - LONGER THAN 3 HOURS,30,0317,NR,216 VIRGINIA AVE,,,ON
***67625,20220214,2,PARK - LONGER THAN 3 HOURS,30,0318,NR,216 VIRGINIA AVE,,,ON
***67626,20220214,2,PARK - LONGER THAN 3 HOURS,30,0320,NR,216 VIRGINIA AVE,,,ON
***99590,20220214,2,PARK - LONGER THAN 3 HOURS,30,0320,NR,25 AUBURNDALE CRT,,,ON
***67627,20220214,2,PARK - LONGER THAN 3 HOURS,30,0321,NR,216 VIRGINIA AVE,,,ON
***67628,20220214,2,PARK - LONGER THAN 3 HOURS,30,0322,NR,216 VIRGINIA AVE,,,ON
***07728,20220214,2,PARK - LONGER THAN 3 HOURS,30,0322,NR,4 DUBARRY AVE,,,ON
***99591,20220214,2,PARK - LONGER THAN 3 HOURS,30,0322,NR,70 AUBURNDALE CRT,,,ON
***99592,20220214,2,PARK - LONGER THAN 3 HOURS,30,0323,NR,70 AUBURNDALE CRT,,,ON
***99593,20220214,2,PARK - LONGER THAN 3 HOURS,30,0324,NR,70 AUBURNDALE CRT,,,ON
***99594,20220214,2,PARK - LONGER THAN 3 HOURS,30,0325,NR,70 AUBURNDALE CRT,,,ON
***99595,20220214,2,PARK - LONGER THAN 3 HOURS,30,0326,NR,70 AUBURNDALE CRT,,,ON
***99596,20220214,2,PARK - LONGER THAN 3 HOURS,30,0327,NR,78 AUBURNDALE CRT,,,ON
***99597,20220214,2,PARK - LONGER THAN 3 HOURS,30,0329,NR,78 AUBURNDALE CRT,,,ON
***88614,20220214,2,PARK - LONGER THAN 3 HOURS,30,0330,W/S,OSSINGTON AVE,N/O,CARUS AVE,ON
***88615,20220214,2,PARK - LONGER THAN 3 HOURS,30,0331,W/S,OSSINGTON AVE,N/O,CARUS AVE,ON
***88616,20220214,2,PARK - LONGER THAN 3 HOURS,30,0332,W/S,OSSINGTON AVE,N/O,CARUS AVE,ON
***99598,20220214,2,PARK - LONGER THAN 3 HOURS,30,0332,NR,74 AUBURNDALE CRT,,,ON
***88617,20220214,2,PARK - LONGER THAN 3 HOURS,30,0333,W/S,OSSINGTON AVE,N/O,CARUS AVE,ON
***88618,20220214,2,PARK - LONGER THAN 3 HOURS,30,0333,W/S,OSSINGTON AVE,N/O,CARUS AVE,ON
***99599,20220214,2,PARK - LONGER THAN 3 HOURS,30,0333,NR,74 AUBURNDALE CRT,,,ON
***88619,20220214,2,PARK - LONGER THAN 3 HOURS,30,0334,W/S,OSSINGTON AVE,N/O,CARUS AVE,ON
***99600,20220214,2,PARK - LONGER THAN 3 HOURS,30,0334,NR,74 AUBURNDALE CRT,,,ON
***88620,20220214,2,PARK - LONGER THAN 3 HOURS,30,0335,W/S,OSSINGTON AVE,N/O,CARUS AVE,ON
***99601,20220214,2,PARK - LONGER THAN 3 HOURS,30,0335,NR,74 AUBURNDALE CRT,,,ON
***89321,20220214,2,PARK - LONGER THAN 3 HOURS,30,0339,OPP,3 OATES DR,,,ON
***88840,20220214,2,PARK - LONGER THAN 3 HOURS,30,0340,OPP,1 INVERNESS AVE,,,ON
***89322,20220214,2,PARK - LONGER THAN 3 HOURS,30,0340,OPP,3 OATES DR,,,ON
***89323,20220214,2,PARK - LONGER THAN 3 HOURS,30,0341,OPP,3 OATES DR,,,ON
***07729,20220214,2,PARK - LONGER THAN 3 HOURS,30,0343,OPP,105 MILFORD HAVEN DR,,,ON
***89324,20220214,2,PARK - LONGER THAN 3 HOURS,30,0343,OPP,9 OATES DR,,,ON
***58975,20220214,2,PARK - LONGER THAN 3 HOURS,30,0344,NR,20 BERTRAM ST,,,ON
***07730,20220214,2,PARK - LONGER THAN 3 HOURS,30,0345,OPP,106 MILFORD HAVEN DR,,,ON
***89325,20220214,2,PARK - LONGER THAN 3 HOURS,30,0345,OPP,9 OATES DR,,,ON
***89326,20220214,2,PARK - LONGER THAN 3 HOURS,30,0346,OPP,15 OATES DR,,,ON
***07731,20220214,2,PARK - LONGER THAN 3 HOURS,30,0347,NR,24 MILFORD HAVEN DR,,,ON
***89327,20220214,2,PARK - LONGER THAN 3 HOURS,30,0347,OPP,15 OATES DR,,,ON
***89328,20220214,2,PARK - LONGER THAN 3 HOURS,30,0348,NR,10 OATES DR,,,ON
***12670,20220214,2,PARK - LONGER THAN 3 HOURS,30,0349,NR,20 MILFORD HAVEN DR,,,ON
***89329,20220214,2,PARK - LONGER THAN 3 HOURS,30,0349,NR,10 OATES DR,,,ON
***67630,20220214,2,PARK - LONGER THAN 3 HOURS,30,0351,NR,126 HARCOURT AVE,,,ON
***12671,20220214,2,PARK - LONGER THAN 3 HOURS,30,0358,OPP,111 JANRAY DR,,,ON
***12672,20220214,2,PARK - LONGER THAN 3 HOURS,30,0400,NR,101 JANRAY DR,,,ON
***89330,20220214,2,PARK - LONGER THAN 3 HOURS,30,0401,NR,23 ENGELHART CRES,,,ON
***12673,20220214,2,PARK - LONGER THAN 3 HOURS,30,0402,OPP,87 JANRAY DR,,,ON
***89331,20220214,2,PARK - LONGER THAN 3 HOURS,30,0402,NR,23 ENGELHART CRES,,,QC
***12674,20220214,2,PARK - LONGER THAN 3 HOURS,30,0403,NR,85 JANRAY DR,,,ON
***89332,20220214,2,PARK - LONGER THAN 3 HOURS,30,0403,NR,23 ENGELHART CRES,,,ON
***89333,20220214,2,PARK - LONGER THAN 3 HOURS,30,0404,NR,23 ENGELHART CRES,,,ON
***12675,20220214,2,PARK - LONGER THAN 3 HOURS,30,0405,OPP,81 JANRAY DR,,,MB
***89334,20220214,2,PARK - LONGER THAN 3 HOURS,30,0405,NR,19 ENGELHART CRES,,,ON
***12676,20220214,2,PARK - LONGER THAN 3 HOURS,30,0407,NR,77 JANRAY DR,,,ON
***89335,20220214,2,PARK - LONGER THAN 3 HOURS,30,0407,NR,19 ENGELHART CRES,,,ON
***89336,20220214,2,PARK - LONGER THAN 3 HOURS,30,0408,NR,19 ENGELHART CRES,,,ON
***89337,20220214,2,PARK - LONGER THAN 3 HOURS,30,0408,NR,19 ENGELHART CRES,,,ON
***12677,20220214,2,PARK - LONGER THAN 3 HOURS,30,0409,NR,35 JANRAY DR,,,ON
***12678,20220214,2,PARK - LONGER THAN 3 HOURS,30,0410,NR,30 JANRAY DR,,,ON
***12679,20220214,2,PARK - LONGER THAN 3 HOURS,30,0412,NR,24 JANRAY DR,,,ON
***12680,20220214,2,PARK - LONGER THAN 3 HOURS,30,0413,NR,20 JANRAY DR,,,ON
***12681,20220214,2,PARK - LONGER THAN 3 HOURS,30,0415,NR,18 JANRAY DR,,,ON
***12682,20220214,2,PARK - LONGER THAN 3 HOURS,30,0416,NR,11 JANRAY DR,,,ON
***12683,20220214,2,PARK - LONGER THAN 3 HOURS,30,0418,NR,7 JANRAY DR,,,ON
***89338,20220214,2,PARK - LONGER THAN 3 HOURS,30,0420,NR,7 MURMOUTH RD,,,ON
***89339,20220214,2,PARK - LONGER THAN 3 HOURS,30,0421,NR,24 MURMOUTH RD,,,ON
***93310,20220214,2,PARK - LONGER THAN 3 HOURS,30,0425,NR,35 MURMOUTH RD,,,ON
***93311,20220214,2,PARK - LONGER THAN 3 HOURS,30,0430,NR,36 ROKER CRES,,,ON
***99615,20220214,2,PARK - LONGER THAN 3 HOURS,30,0437,NR,95 FREEMONT AVE,,,ON
***93312,20220214,2,PARK - LONGER THAN 3 HOURS,30,0441,NR,197 RAPONI CRCL,,,ON
***93313,20220214,2,PARK - LONGER THAN 3 HOURS,30,0443,NR,160 RAPONI CRCL,,,ON
***93314,20220214,2,PARK - LONGER THAN 3 HOURS,30,0445,NR,110 RAPONI CRCL,,,ON
***93315,20220214,2,PARK - LONGER THAN 3 HOURS,30,0446,NR,105 RAPONI CRCL,,,ON
***93316,20220214,2,PARK - LONGER THAN 3 HOURS,30,0447,NR,51 RAPONI CRCL,,,ON
***09582,20220214,2,PARK - LONGER THAN 3 HOURS,30,0838,NR,77 MUTUAL ST,,,ON
***09583,20220214,2,PARK - LONGER THAN 3 HOURS,30,0842,NR,77 MUTUAL ST,,,ON
***36278,20220214,2,PARK - LONGER THAN 3 HOURS,30,1057,NR,20 MONTE KWINTER CRT,,,ON
***68494,20220214,2,PARK - LONGER THAN 3 HOURS,30,1058,NR,48 WILLAMERE DR,,,ON
***68495,20220214,2,PARK - LONGER THAN 3 HOURS,30,1100,NR,34 WILLAMERE DR,,,ON
***68496,20220214,2,PARK - LONGER THAN 3 HOURS,30,1102,OPP,25 WILLAMERE DR,,,ON
***68497,20220214,2,PARK - LONGER THAN 3 HOURS,30,1103,NR,25 WILLAMERE DR,,,ON
***68498,20220214,2,PARK - LONGER THAN 3 HOURS,30,1105,OPP,10 WILLAMERE DR,,,NY
***67861,20220214,2,PARK - LONGER THAN 3 HOURS,30,1107,NR,632 DOVERCOURT RD,,,ON
***68499,20220214,2,PARK - LONGER THAN 3 HOURS,30,1130,NR,232 OAKRIDGE DR,,,ON
***68500,20220214,2,PARK - LONGER THAN 3 HOURS,30,1136,NR,160 OAKRIDGE DR,,,ON
***09606,20220214,2,PARK - LONGER THAN 3 HOURS,30,1147,E/S,DALHOUSIE ST,S/O,SHUTER ST,ON
***67982,20220214,2,PARK - LONGER THAN 3 HOURS,30,1148,OPP,4 PARK VISTA,,,ON
***09607,20220214,2,PARK - LONGER THAN 3 HOURS,30,1148,E/S,DALHOUSIE ST,S/O,SHUTER ST,ON
***09608,20220214,2,PARK - LONGER THAN 3 HOURS,30,1149,E/S,DALHOUSIE ST,S/O,SHUTER ST,QC
***67983,20220214,2,PARK - LONGER THAN 3 HOURS,30,1150,OPP,4 PARK VISTA,,,ON
***09609,20220214,2,PARK - LONGER THAN 3 HOURS,30,1150,E/S,DALHOUSIE ST,S/O,SHUTER ST,ON
***67984,20220214,2,PARK - LONGER THAN 3 HOURS,30,1151,OPP,6 PARK VISTA,,,ON
***67985,20220214,2,PARK - LONGER THAN 3 HOURS,30,1152,OPP,6 PARK VISTA,,,ON
***01907,20220214,2,PARK - LONGER THAN 3 HOURS,30,1207,NR,245 PRESCOTT AVE,,,ON
***35668,20220214,2,PARK - LONGER THAN 3 HOURS,30,1221,NR,6 ATTERCLIFF CRT,,,ON
***64591,20220214,2,PARK - LONGER THAN 3 HOURS,30,1223,NR,90 RORY RD,,,ON
***01908,20220214,2,PARK - LONGER THAN 3 HOURS,30,1223,NR,9 DUERN ST,,,ON
***81973,20220214,2,PARK - LONGER THAN 3 HOURS,30,1225,NR,313 WELLESLEY ST E,,,ON
***81974,20220214,2,PARK - LONGER THAN 3 HOURS,30,1226,NR,313 WELLESLEY ST E,,,ON
***49125,20220214,2,PARK - LONGER THAN 3 HOURS,30,1231,NR,114 SIXTEENTH ST,,,ON
***49126,20220214,2,PARK - LONGER THAN 3 HOURS,30,1232,NR,114 SIXTEENTH ST,,,ON
***49127,20220214,2,PARK - LONGER THAN 3 HOURS,30,1240,NR,140 SIXTEENTH ST,,,ON
***36287,20220214,2,PARK - LONGER THAN 3 HOURS,30,1300,NR,23 CHRISTINE CRES,,,ON
***32913,20220214,2,PARK - LONGER THAN 3 HOURS,30,1301,NR,29 AMANDA DR,,,ON
