tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***65386,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1834,NR,220 ROBERT ST,,,ON
***84535,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1834,NR,1 ALDBURY GDNS,,,ON
***65387,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1836,NR,236 ROBERT ST,,,ON
***65388,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1838,NR,208 ROBERT ST,,,ON
***84536,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1838,NR,10 BLYTHWOOD CRES,,,ON
***65389,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1839,NR,206 ROBERT ST,,,ON
***65390,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1844,OPP,168 ROBERT ST,,,ON
***65391,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1848,NR,71 ROBERT ST,,,ON
***72861,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1903,NR,209 MAVETY ST,,,ON
***75197,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1904,NR,209 MAVETY ST,,,ON
***01710,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1905,NR,34 LITTLE NORWAY CRES,,,ON
***75199,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1907,NR,218 MAVETY ST,,,ON
***01711,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1913,NR,43 BISHOP TUTU BLVD,,,ON
***06139,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1914,NR,45 BISHOP TUTU BLVD,,,ON
***65392,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1952,NR,25 HENDERSON AVE,,,ON
***65393,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,1954,NR,25 HENDERSON AVE,,,ON
***65394,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2000,NR,47 HENDERSON AVE,,,ON
***65395,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2001,NR,37 HENDERSON AVE,,,ON
***65396,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2005,NR,140 GRACE ST,,,ON
***65397,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2006,NR,128 GRACE ST,,,ON
***65398,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2007,NR,120 GRACE ST,,,ON
***65399,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2009,NR,108 GRACE ST,,,ON
***65400,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2010,NR,100 GRACE ST,,,ON
***75968,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2012,S/S,MCGILL ST,E/O,CHURCH ST,ON
***75969,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2017,S/S,GRANBY ST,E/O,CHURCH ST,ON
***75970,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2019,S/S,GRANBY ST,E/O,CHURCH ST,ON
***77373,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2031,OPP,36 MCGILL ST,,,ON
***77374,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2035,OPP,66 MCGILL ST,,,ON
***77375,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2036,OPP,68 MCGILL ST,,,ON
***77376,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2038,OPP,86 MCGILL ST,,,ON
***59018,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2343,NR,8 MCROBERTS AVE,,,ON
***59019,20220226,29,PARK PROHIBITED TIME NO PERMIT,30,2345,OPP,85 MCROBERTS AVE,,,ON
***87824,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0002,OPP,201 MCROBERTS AVE,,,ON
***25360,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0003,NR,50 LAMBTON AVE,,,ON
***87825,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0004,NR,276 MCROBERTS AVE,,,ON
***87826,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0005,NR,278 MCROBERTS AVE,,,ON
***61463,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0006,NR,30 EDITH DR,,,ON
***87827,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0006,NR,288 MCROBERTS AVE,,,QC
***61464,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0007,NR,30 EDITH DR,,,ON
***60410,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0009,NR,145 LONG BRANCH AVE,,,ON
***03163,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0010,NR,235 GREENWOOD AVE,,,ON
***60411,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0010,NR,145 LONG BRANCH AVE,,,ON
***60412,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0010,NR,145 LONG BRANCH AVE,,,ON
***61465,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0011,OPP,105 MONTGOMERY AVE,,,ON
***03164,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0011,NR,233 GREENWOOD AVE,,,ON
***60413,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0011,NR,145 LONG BRANCH AVE,,,ON
***00327,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0015,NR,258 COLERIDGE AVE,,,ON
***60415,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0015,NR,60 EASTWOOD PARK GDNS,,,ON
***61466,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0016,OPP,33 HELENDALE AVE,,,ON
***60416,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0016,NR,60 EASTWOOD PARK GDNS,,,ON
***00328,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0017,OPP,231 COLERIDGE AVE,,,ON
***60417,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0017,NR,60 EASTWOOD PARK GDNS,,,ON
***00329,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0018,OPP,235 COLERIDGE AVE,,,ON
***60418,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0018,NR,60 EASTWOOD PARK GDNS,,,ON
***87828,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0019,NR,21 NORMANNA AVE,,,ON
***00330,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0019,OPP,239 COLERIDGE AVE,,,ON
***87829,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0021,NR,112 ATLAS AVE,,,ON
***60419,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0021,OPP,19 THIRTY THIRD ST,,,ON
***13073,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0021,NR,34 OSSINGTON AVE,,,ON
***61468,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0022,NR,54 HELENDALE AVE,,,ON
***87830,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0022,NR,120 ATLAS AVE,,,ON
***13074,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0022,NR,34 OSSINGTON AVE,,,ON
***13075,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0023,NR,34 OSSINGTON AVE,,,ON
***03165,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0024,NR,176 CHATHAM AVE,,,ON
***60420,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0024,NR,19 THIRTY THIRD ST,,,ON
***13076,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0024,NR,42 OSSINGTON AVE,,,ON
***60421,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0025,NR,19 THIRTY THIRD ST,,,ON
***61469,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0026,NR,125 ORCHARD VIEW BLVD,,,ON
***13077,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0026,NR,66 OSSINGTON AVE,,,ON
***61470,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0027,NR,123 ORCHARD VIEW BLVD,,,ON
***13078,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0027,NR,66 OSSINGTON AVE,,,ON
***13079,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0028,NR,66 OSSINGTON AVE,,,ON
***13080,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0028,NR,66 OSSINGTON AVE,,,ON
***00331,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0029,NR,153 LAMB AVE,,,ON
***13081,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0029,NR,77 OSSINGTON AVE,,,ON
***61471,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0030,NR,89 ORCHARD VIEW BLVD,,,ON
***95948,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0030,NR,8 WILTSHIRE AVE,,,ON
***00332,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0030,NR,157 LAMB AVE,,,ON
***95949,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0031,NR,8 WILTSHIRE AVE,,,ON
***00333,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0032,NR,150 LAMB AVE,,,ON
***91793,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0033,NR,284 GLENHOLME AVE,,,ON
***95950,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0033,NR,34 WILTSHIRE AVE,,,ON
***06996,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0033,NR,112 CHATHAM AVE,,,ON
***13082,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0033,NR,145 OSSINGTON AVE,,,ON
***95951,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0034,NR,34 WILTSHIRE AVE,,,ON
***13083,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0034,OPP,145 OSSINGTON AVE,,,ON
***13084,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0035,OPP,145 OSSINGTON AVE,,,ON
***13085,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0036,NR,148 OSSINGTON AVE,,,ON
***91794,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0037,OPP,46 ROCKVALE AVE,,,ON
***91795,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0037,OPP,46 ROCKVALE AVE,,,ON
***95952,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0037,NR,76 WILTSHIRE AVE,,,ON
***13086,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0037,OPP,148 OSSINGTON AVE,,,ON
***95953,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0038,NR,76 WILTSHIRE AVE,,,ON
***13087,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0038,OPP,148 OSSINGTON AVE,,,ON
***91796,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0039,NR,21 HANSON RD,,,ON
***95954,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0039,NR,76 WILTSHIRE AVE,,,ON
***13088,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0039,NR,176 OSSINGTON AVE,,,ON
***13089,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0040,NR,176 OSSINGTON AVE,,,ON
***91797,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0041,NR,4 HANSON RD,,,ON
***00334,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0041,W/S,BILLINGS AVE,S/O,ATHLETIC AVE,ON
***06998,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0041,E/S,EUSTON AVE,N/O,CHATHAM AVE,ON
***60422,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0041,OPP,98 ELEVENTH ST,,,ON
***13090,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0041,NR,176 OSSINGTON AVE,,,ON
***13091,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0042,NR,186 OSSINGTON AVE,,,ON
***95529,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0043,NR,25 BLANDFORD ST,,,ON
***00335,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0043,NR,77 BILLINGS AVE,,,ON
***06999,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0043,E/S,EUSTON AVE,N/O,CHATHAM AVE,ON
***13092,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0043,NR,186 OSSINGTON AVE,,,ON
***13093,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0043,NR,186 OSSINGTON AVE,,,ON
***03692,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0044,NR,57 BILLINGS AVE,,,ON
***07000,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0044,E/S,EUSTON AVE,S/O,DANFORTH AVE,ON
***61472,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0045,NR,71 HILLSDALE AVE E,,,ON
***95530,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0045,NR,15 BLANDFORD ST,,,ON
***60423,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0045,OPP,60 ELEVENTH ST,,,ON
***95531,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0046,NR,19 ROGERS RD,,,ON
***03693,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0046,NR,51 BILLINGS AVE,,,ON
***13095,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0046,NR,207 OSSINGTON AVE,,,ON
***03694,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0047,OPP,51 BILLINGS AVE,,,ON
***60424,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0047,NR,58 TENTH ST,,,ON
***07001,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0048,NR,58 CHATHAM AVE,,,ON
***63176,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0048,NR,57 TENTH ST,,,ON
***95955,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0050,NR,1310 COLLEGE ST,,,ON
***95956,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0050,NR,1310 COLLEGE ST,,,ON
***61473,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0051,NR,53 CUTHBERT CRES,,,ON
***33203,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0052,NR,31 ALEXANDER ST,,,ON
***13096,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0052,NR,2 SULLY CRES,,,ON
***13097,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0052,NR,2 SULLY CRES,,,ON
***95957,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0053,NR,ST HELEN'S AVE,E/O,COLLEGE ST,ON
***33204,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0053,NR,31 ALEXANDER ST,,,ON
***33205,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0053,NR,31 ALEXANDER ST,,,ON
***03695,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0054,OPP,43 EDGEWOOD AVE,,,ON
***07002,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0054,NR,517 JONES AVE,,,ON
***13098,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0054,NR,168 MONTROSE AVE,,,ON
***33206,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0055,NR,31 ALEXANDER ST,,,ON
***61474,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0056,OPP,48 MILLWOOD RD,,,ON
***61475,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0056,OPP,48 MILLWOOD RD,,,ON
***03696,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0056,NR,62 EDGEWOOD AVE,,,ON
***13099,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0056,S/S,CINDER AVE,W/O,MONTROSE AVE,ON
***33207,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0057,NR,51 ALEXANDER ST,,,QC
***03697,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0058,NR,90 EDGEWOOD AVE,,,ON
***13100,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0058,OPP,390 CRAWFORD ST,,,ON
***03698,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0059,NR,90 EDGEWOOD AVE,,,ON
***03699,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0100,NR,90 EDGEWOOD AVE,,,ON
***13101,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0100,OPP,443 SHAW ST,,,ON
***03700,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0101,NR,90 EDGEWOOD AVE,,,ON
***13102,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0101,OPP,443 SHAW ST,,,ON
***13103,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0101,OPP,443 SHAW ST,,,QC
***95959,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0102,NR,22 O'HARA AVE,,,ON
***07003,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0102,NR,451 JONES AVE,,,ON
***13104,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0102,OPP,443 SHAW ST,,,ON
***95960,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0103,NR,22 O'HARA AVE,,,ON
***13105,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0103,NR,428 SHAW ST,,,ON
***03701,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0104,E/S,GAINSBOROUGH RD,S/O,EASTWOOD RD,ON
***95961,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0105,NR,68 O'HARA AVE,,,ON
***03702,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0105,E/S,GAINSBOROUGH RD,S/O,EASTWOOD RD,ON
***63178,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0105,NR,17 MACDONALD ST,,,ON
***13106,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0105,NR,442 SHAW ST,,,ON
***07004,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0106,NR,375 JONES AVE,,,ON
***26515,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0106,NR,442 SHAW ST,,,ON
***03703,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0107,NR,85 GAINSBOROUGH RD,,,ON
***63179,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0107,NR,61 MACDONALD ST,,,ON
***26516,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0107,NR,442 SHAW ST,,,ON
***95962,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0108,NR,68 O'HARA AVE,,,ON
***63180,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0109,NR,85 MACDONALD ST,,,ON
***63181,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0109,NR,85 MACDONALD ST,,,ON
***26517,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0109,NR,420 CRAWFORD ST,,,ON
***98606,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0110,NR,CUNNINGHAM AVE,W/O,O'HARA AVE,ON
***07005,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0110,NR,394 JONES AVE,,,ON
***07006,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0111,NR,398 JONES AVE,,,ON
***26518,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0111,NR,420 CRAWFORD ST,,,ON
***98607,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0112,NR,CUNNINGHAM AVE,W/O,O'HARA AVE,ON
***26519,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0112,NR,420 CRAWFORD ST,,,ON
***07007,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0113,NR,408 JONES AVE,,,ON
***26520,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0113,NR,420 CRAWFORD ST,,,ON
***03705,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0114,NR,171 COXWELL AVE,,,ON
***07008,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0115,NR,374 JONES AVE,,,ON
***26521,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0115,NR,200 MONTROSE AVE,,,ON
***03706,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0117,NR,203 COXWELL AVE,,,ON
***07009,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0117,NR,356 JONES AVE,,,ON
***26522,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0117,NR,200 MONTROSE AVE,,,ON
***98567,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0120,NR,136 LAUDER AVE,,,ON
***98568,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0121,NR,136 LAUDER AVE,,,ON
***98608,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0121,OPP,154 WEST LODGE AVE,,,ON
***26523,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0121,NR,169 BEATRICE ST,,,ON
***26524,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0121,NR,169 BEATRICE ST,,,ON
***98569,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0122,NR,136 LAUDER AVE,,,ON
***07010,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0122,NR,260 JONES AVE,,,ON
***26525,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0122,NR,177 BEATRICE ST,,,ON
***61817,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0123,NR,63 CLOUSTON AVE,,,ON
***98570,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0123,OPP,136 LAUDER AVE,,,ON
***98609,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0123,OPP,154 WEST LODGE AVE,,,ON
***07011,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0123,NR,254 JONES AVE,,,ON
***98610,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0124,OPP,154 WEST LODGE AVE,,,ON
***07012,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0124,NR,242 JONES AVE,,,ON
***61818,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0125,NR,68 CLOUSTON AVE,,,ON
***98571,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0125,OPP,136 LAUDER AVE,,,QC
***26526,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0125,NR,229 BEATRICE ST,,,QC
***98572,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0126,OPP,136 LAUDER AVE,,,ON
***03707,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0126,NR,29 WALTER ST,,,ON
***26527,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0126,NR,229 BEATRICE ST,,,ON
***03120,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0127,NR,136 LAUDER AVE,,,ON
***98611,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0128,NR,69 WEST LODGE AVE,,,ON
***03708,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0128,OPP,16 WALTER ST,,,ON
***07013,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0128,NR,291 JONES AVE,,,ON
***03121,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0129,NR,121 LAUDER AVE,,,ON
***07684,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0129,NR,5 WALTER ST,,,ON
***26528,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0129,NR,239 BEATRICE ST,,,ON
***61819,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0130,NR,38 LIPPINCOTT ST W,,,ON
***03122,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0130,NR,121 LAUDER AVE,,,ON
***07014,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0130,NR,279 JONES AVE,,,ON
***03123,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0131,OPP,121 LAUDER AVE,,,ON
***26529,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0131,NR,212 MONTROSE AVE,,,ON
***61820,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0132,NR,2 LIPPINCOTT ST W,,,ON
***26530,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0132,NR,212 MONTROSE AVE,,,ON
***06955,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0133,OPP,107 LAUDER AVE,,,ON
***06956,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0134,OPP,107 LAUDER AVE,,,ON
***98613,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0135,NR,320 BROCK AVE,,,ON
***07015,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0136,NR,326 CARLAW AVE,,,ON
***98614,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0137,NR,430 BROCK AVE,,,ON
***07016,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0137,NR,290 CARLAW AVE,,,ON
***11648,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0138,NR,290 CARLAW AVE,,,ON
***98615,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0139,NR,430 BROCK AVE,,,ON
***11649,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0139,NR,276 CARLAW AVE,,,ON
***98616,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0141,NR,500 BROCK AVE,,,ON
***06957,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0141,OPP,242 BENSON AVE,,,ON
***11650,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0141,NR,245 CARLAW AVE,,,ON
***98617,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0142,NR,500 BROCK AVE,,,ON
***06958,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0142,OPP,242 BENSON AVE,,,ON
***11641,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0144,NR,247 BENSON AVE,,,ON
***11642,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0145,NR,247 BENSON AVE,,,ON
***11651,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0145,NR,201 CARLAW AVE,,,ON
***26534,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0146,NR,56 STEWART ST,,,ON
***11652,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0147,NR,233 CARLAW AVE,,,ON
***26535,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0148,NR,38 STEWART ST,,,QC
***26536,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0149,NR,38 STEWART ST,,,ON
***26537,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0150,NR,38 STEWART ST,,,ON
***26538,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0151,NR,38 STEWART ST,,,ON
***26539,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0153,NR,75 PORTLAND ST,,,ON
***26540,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0153,NR,75 PORTLAND ST,,,ON
***98618,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0155,OPP,32 GLENDALE AVE,,,ON
***26541,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0155,NR,75 PORTLAND ST,,,ON
***11643,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0156,NR,6 CARRINGTON AVE,,,ON
***11653,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0156,NR,144 FIRST AVE,,,ON
***63182,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0157,OPP,31 SECOND ST,,,ON
***98619,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0158,NR,62 INDIAN RD,,,ON
***11644,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0158,NR,12 CARRINGTON AVE,,,ON
***11654,20220227,29,PARK PROHIBITED TIME NO PERMIT,30,0158,NR,128 FIRST AVE,,,ON
