infraction_description,set_fine_amount,location2
PARK PROHIBITED TIME NO PERMIT,30,137 ISABELLA ST
PARK PROHIBITED TIME NO PERMIT,30,5 MOSSOM PL
PARK PROHIBITED TIME NO PERMIT,30,4 GARNOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,19 BINGHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,231 KINGSWOOD RD
PARK PROHIBITED TIME NO PERMIT,30,248 KINGSWOOD RD
PARK PROHIBITED TIME NO PERMIT,30,18 KENTUCKY AVE
PARK PROHIBITED TIME NO PERMIT,30,BLANDFORD ST
PARK PROHIBITED TIME NO PERMIT,30,BALSAM AVE
PARK PROHIBITED TIME NO PERMIT,30,17 BLANDFORD ST
PARK PROHIBITED TIME NO PERMIT,30,24 KIPPENDAVIE AVE
PARK PROHIBITED TIME NO PERMIT,30,6 KEWBEACH AVE
PARK PROHIBITED TIME NO PERMIT,30,30 KEWBEACH AVE
PARK PROHIBITED TIME NO PERMIT,30,15 GRAY AVE
STAND VEH.-PROHIBIT TIME/DAY,100,45 ELM AVE
PARK PROHIBITED TIME NO PERMIT,30,57 GRAY AVE
PARK PROHIBITED TIME NO PERMIT,30,2 SYNDICATE AVE
PARK PROHIBITED TIME NO PERMIT,30,331 KENILWORTH AVE
STAND VEH.-PROHIBIT TIME/DAY,100,51 BATHURST ST
STAND VEH.-PROHIBIT TIME/DAY,100,51 BATHURST ST
PARK PROHIBITED TIME NO PERMIT,30,339 KENILWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,281 KENILWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,12 HUMBERVIEW RD
PARK PROHIBITED TIME NO PERMIT,30,12 HUMBERVIEW RD
PARK PROHIBITED TIME NO PERMIT,30,280 WAVERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,280 WAVERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,307 WAVERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,340 WAVERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,12 LAWLOR AVE
PARK PROHIBITED TIME NO PERMIT,30,47 LAWLOR AVE
PARK PROHIBITED TIME NO PERMIT,30,320 SEATON ST
PARK PROHIBITED TIME NO PERMIT,30,332 SEATON ST
PARK PROHIBITED TIME NO PERMIT,30,62 LAWLOR AVE
PARK PROHIBITED TIME NO PERMIT,30,64 LAWLOR AVE
PARK PROHIBITED TIME NO PERMIT,30,64 LAWLOR AVE
PARK PROHIBITED TIME NO PERMIT,30,35 CONWAY AVE
PARK PROHIBITED TIME NO PERMIT,30,72 LAWLOR AVE
PARK PROHIBITED TIME NO PERMIT,30,95 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,95 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,186 LAWLOR AVE
PARK PROHIBITED TIME NO PERMIT,30,47 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,GLENHURST AVE
PARK PROHIBITED TIME NO PERMIT,30,205 LAWLOR AVE
PARK PROHIBITED TIME NO PERMIT,30,43 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,475 BINGHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,65 APPLETON AVE
PARK PROHIBITED TIME NO PERMIT,30,1 APPLETON AVE
PARK PROHIBITED TIME NO PERMIT,30,TRILLER AVE
PARK PROHIBITED TIME NO PERMIT,30,475 SCARBOROUGH RD
PARK PROHIBITED TIME NO PERMIT,30,115 TRILLER AVE
PARK PROHIBITED TIME NO PERMIT,30,11 APPLETON AVE
PARK PROHIBITED TIME NO PERMIT,30,35 TRILLER AVE
PARK PROHIBITED TIME NO PERMIT,30,301 SCARBOROUGH RD
PARK PROHIBITED TIME NO PERMIT,30,150 GLENHOLME AVE
PARK PROHIBITED TIME NO PERMIT,30,22 LEOPOLD ST
PARK PROHIBITED TIME NO PERMIT,30,22 MAYNARD AVE
PARK PROHIBITED TIME NO PERMIT,30,99 DOWLING AVE
PARK PROHIBITED TIME NO PERMIT,30,99 DOWLING AVE
PARK PROHIBITED TIME NO PERMIT,30,75 DOWLING AVE
PARK PROHIBITED TIME NO PERMIT,30,CARRINGTON AVE
STAND VEH.-PROHIBIT TIME/DAY,100,26 DE JONG ST
PARK PROHIBITED TIME NO PERMIT,30,80 GOUGH AVE
STAND VEH.-PROHIBIT TIME/DAY,100,34 DE JONG ST
STAND VEH.-PROHIBIT TIME/DAY,100,23 KAWNEER TER
PARK PROHIBITED TIME NO PERMIT,30,146 GOUGH AVE
PARK PROHIBITED TIME NO PERMIT,30,117 WOODMOUNT AVE
PARK PROHIBITED TIME NO PERMIT,30,VALEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,2 CARRINGTON AVE
PARK PROHIBITED TIME NO PERMIT,30,19 WESTERN BATTERY RD
PARK PROHIBITED TIME NO PERMIT,30,201 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,87 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,9 HOUNSLOW HEATH RD
PARK PROHIBITED TIME NO PERMIT,30,29 HOUNSLOW HEATH RD
PARK PROHIBITED TIME NO PERMIT,30,7 LEONARD AVE
PARK PROHIBITED TIME NO PERMIT,30,39 HOUNSLOW HEATH RD
PARK PROHIBITED TIME NO PERMIT,30,63 HOUNSLOW HEATH RD
PARK PROHIBITED TIME NO PERMIT,30,87 HOUNSLOW HEATH RD
PARK PROHIBITED TIME NO PERMIT,30,74 OXFORD ST
PARK PROHIBITED TIME NO PERMIT,30,155 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,74 OXFORD ST
PARK PROHIBITED TIME NO PERMIT,30,580 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,64 OXFORD ST
PARK PROHIBITED TIME NO PERMIT,30,580 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,9 TARRAGONA BLVD
PARK PROHIBITED TIME NO PERMIT,30,155 LAUGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,11 CONNOLLY ST
PARK PROHIBITED TIME NO PERMIT,30,510 DUFFERIN ST
PARK PROHIBITED TIME NO PERMIT,30,21 TARRAGONA BLVD
PARK PROHIBITED TIME NO PERMIT,30,CONNOLLY ST
PARK PROHIBITED TIME NO PERMIT,30,VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,56 GROVE AVE
PARK PROHIBITED TIME NO PERMIT,30,187 OSLER ST
PARK PROHIBITED TIME NO PERMIT,30,1 LINDNER ST
PARK PROHIBITED TIME NO PERMIT,30,77 OSSINGTON AVE
PARK PROHIBITED TIME NO PERMIT,30,433 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,LINDNER ST
PARK PROHIBITED TIME NO PERMIT,30,58 FLORENCE ST
PARK PROHIBITED TIME NO PERMIT,30,457 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,145 TARRAGONA BLVD
PARK PROHIBITED TIME NO PERMIT,30,59 MILLER ST
PARK PROHIBITED TIME NO PERMIT,30,WEST LODGE AVE
PARK PROHIBITED TIME NO PERMIT,30,149 TARRAGONA BLVD
PARK PROHIBITED TIME NO PERMIT,30,75 MILLER ST
PARK PROHIBITED TIME NO PERMIT,30,ULSTER ST
PARK PROHIBITED TIME NO PERMIT,30,155 TARRAGONA BLVD
PARK PROHIBITED TIME NO PERMIT,30,104 MILLER ST
PARK PROHIBITED TIME NO PERMIT,30,ULSTER ST
PARK PROHIBITED TIME NO PERMIT,30,154 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,104 MILLER ST
PARK PROHIBITED TIME NO PERMIT,30,150 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,126 MILLER ST
PARK PROHIBITED TIME NO PERMIT,30,DUNN AVE
PARK PROHIBITED TIME NO PERMIT,30,146 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,142 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,DUNN AVE
PARK PROHIBITED TIME NO PERMIT,30,DUNN AVE
PARK PROHIBITED TIME NO PERMIT,30,142 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,DUNN AVE
PARK PROHIBITED TIME NO PERMIT,30,136 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,132 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,150 OSLER ST
PARK PROHIBITED TIME NO PERMIT,30,54 INDIAN TRL
PARK PROHIBITED TIME NO PERMIT,30,DUNN AVE
PARK PROHIBITED TIME NO PERMIT,30,DUNN AVE
PARK PROHIBITED TIME NO PERMIT,30,124 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,89 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,DUNN AVE
PARK PROHIBITED TIME NO PERMIT,30,89 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,DUNN AVE
PARK PROHIBITED TIME NO PERMIT,30,DUNN AVE
PARK PROHIBITED TIME NO PERMIT,30,90 VIELLA ST
PARK PROHIBITED TIME NO PERMIT,30,89 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,89 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,52 ALHAMBRA AVE
PARK PROHIBITED TIME NO PERMIT,30,85 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,85 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,660 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,660 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,482 HURON ST
PARK PROHIBITED TIME NO PERMIT,30,660 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,110 LONDON ST
PARK PROHIBITED TIME NO PERMIT,30,744 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,447 CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,646 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,632 BROCK AVE
PARK PROHIBITED TIME NO PERMIT,30,55 LISGAR ST
PARK PROHIBITED TIME NO PERMIT,30,55 LISGAR ST
PARK PROHIBITED TIME NO PERMIT,30,BARTON AVE
PARK PROHIBITED TIME NO PERMIT,30,BARTON AVE
PARK PROHIBITED TIME NO PERMIT,30,BARTON AVE
PARK PROHIBITED TIME NO PERMIT,30,425 MARGUERETTA ST
PARK PROHIBITED TIME NO PERMIT,30,461 MARGUERETTA ST
PARK PROHIBITED TIME NO PERMIT,30,467 MARGUERETTA ST
PARK PROHIBITED TIME NO PERMIT,30,175 PERTH AVE
PARK PROHIBITED TIME NO PERMIT,30,159 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,529 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,553 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,30,169 PERTH AVE
PARK PROHIBITED TIME NO PERMIT,30,642 WELLINGTON ST W
PARK PROHIBITED TIME NO PERMIT,30,HERRICK ST
PARK PROHIBITED TIME NO PERMIT,30,175 PERTH AVE
PARK PROHIBITED TIME NO PERMIT,30,214 BEDFORD RD
PARK PROHIBITED TIME NO PERMIT,30,48 EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,208 BEDFORD RD
PARK PROHIBITED TIME NO PERMIT,30,63 TECUMSETH ST
PARK PROHIBITED TIME NO PERMIT,30,397 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,32 EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,26 EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,90 TECUMSETH ST
PARK PROHIBITED TIME NO PERMIT,30,148 TECUMSETH ST
PARK PROHIBITED TIME NO PERMIT,30,41 CHICORA AVE
PARK PROHIBITED TIME NO PERMIT,30,10 WOLSELEY ST
PARK PROHIBITED TIME NO PERMIT,30,325 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,487 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,30,70 BRUNSWICK AVE
PARK PROHIBITED TIME NO PERMIT,30,40 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,27 DENISON AVE
PARK PROHIBITED TIME NO PERMIT,30,27 DENISON AVE
PARK PROHIBITED TIME NO PERMIT,30,44 BRUNSWICK AVE
PARK PROHIBITED TIME NO PERMIT,30,TACOMA AVE
PARK PROHIBITED TIME NO PERMIT,30,38 BRUNSWICK AVE
PARK PROHIBITED TIME NO PERMIT,30,65 HOOK AVE
PARK PROHIBITED TIME NO PERMIT,30,39 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,78 SHAFTESBURY AVE
PARK PROHIBITED TIME NO PERMIT,30,85 GLENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,12 DENISON SQ
PARK PROHIBITED TIME NO PERMIT,30,94 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,100 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,3 SUMMERHILL GDNS
PARK PROHIBITED TIME NO PERMIT,30,100 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,3 SUMMERHILL GDNS
PARK PROHIBITED TIME NO PERMIT,30,100 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,86 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,22 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,449 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,22 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,54 SUMMERHILL GDNS
PARK PROHIBITED TIME NO PERMIT,30,187 GARDEN AVE
PARK PROHIBITED TIME NO PERMIT,30,183 GARDEN AVE
PARK PROHIBITED TIME NO PERMIT,30,66 GLENGARRY AVE
PARK PROHIBITED TIME NO PERMIT,30,59 GLENGARRY AVE
PARK PROHIBITED TIME NO PERMIT,30,69 GLENGARRY AVE
PARK PROHIBITED TIME NO PERMIT,30,37 GLENGARRY AVE
STAND VEH.-PROHIBIT TIME/DAY,100,68 GRANGEWAY AVE
PARK PROHIBITED TIME NO PERMIT,30,309 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,315 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,319 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,34 FARNHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,38 FARNHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,50 JOE SHUSTER WAY
PARK PROHIBITED TIME NO PERMIT,30,26 WOBURN AVE
PARK PROHIBITED TIME NO PERMIT,30,369 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,389 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,50 JOE SHUSTER WAY
PARK PROHIBITED TIME NO PERMIT,30,385 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,ULSTER ST
PARK PROHIBITED TIME NO PERMIT,30,196 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,477 PALMERSTON BLVD
STAND VEH.-PROHIBIT TIME/DAY,100,SCOTTFIELD DR
PARK PROHIBITED TIME NO PERMIT,30,43 MAJOR ST
PARK PROHIBITED TIME NO PERMIT,30,323 FAIRLAWN AVE
PARK PROHIBITED TIME NO PERMIT,30,319 FAIRLAWN AVE
STAND VEH.-PROHIBIT TIME/DAY,100,20 STADIUM RD
PARK PROHIBITED TIME NO PERMIT,30,58 BRUNSWICK AVE
PARK PROHIBITED TIME NO PERMIT,30,85 GLENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,35 HILLSDALE AVE E
PARK PROHIBITED TIME NO PERMIT,30,537 SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,15 FISKEN AVE
PARK PROHIBITED TIME NO PERMIT,30,16 BRUNSWICK AVE
PARK PROHIBITED TIME NO PERMIT,30,45 HILLSDALE AVE E
PARK PROHIBITED TIME NO PERMIT,30,527 SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,525 SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,91 EDWIN AVE
PARK PROHIBITED TIME NO PERMIT,30,115 HILLSDALE AVE E
PARK PROHIBITED TIME NO PERMIT,30,501 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,11 BEATRICE ST
PARK PROHIBITED TIME NO PERMIT,30,132 TWENTY SECOND ST
PARK PROHIBITED TIME NO PERMIT,30,10 BOUSTEAD AVE
PARK PROHIBITED TIME NO PERMIT,30,45 RADFORD AVE
PARK PROHIBITED TIME NO PERMIT,30,132 TWENTY SECOND ST
PARK PROHIBITED TIME NO PERMIT,30,52 ALHAMBRA AVE
PARK PROHIBITED TIME NO PERMIT,30,42 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,427 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,20 BRUNSWICK AVE
PARK PROHIBITED TIME NO PERMIT,30,30 EDITH DR
PARK PROHIBITED TIME NO PERMIT,30,545 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,30 EDITH DR
PARK PROHIBITED TIME NO PERMIT,30,30 EDITH DR
PARK PROHIBITED TIME NO PERMIT,30,549 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,91 MONTGOMERY AVE
PARK PROHIBITED TIME NO PERMIT,30,561 ST CLARENS AVE
PARK PROHIBITED TIME NO PERMIT,30,258 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,44 HELENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,53 WALES AVE
PARK PROHIBITED TIME NO PERMIT,30,23 EMERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,54 HELENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,101 HELENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,105 ORCHARD VIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,103 GLENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,85 MERRICK ST
PARK PROHIBITED TIME NO PERMIT,30,397 MARGUERETTA ST
PARK PROHIBITED TIME NO PERMIT,30,413 MARGUERETTA ST
PARK PROHIBITED TIME NO PERMIT,30,455 MARGUERETTA ST
PARK PROHIBITED TIME NO PERMIT,30,191 BOULTON AVE
PARK PROHIBITED TIME NO PERMIT,30,62 RUSSETT AVE
PARK PROHIBITED TIME NO PERMIT,30,123 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,28 RUSSETT AVE
PARK PROHIBITED TIME NO PERMIT,30,28 RUSSETT AVE
STAND VEH.-PROHIBIT TIME/DAY,100,91 FRONT ST E
STAND VEH.-PROHIBIT TIME/DAY,100,19 WESTERN BATTERY RD
STAND VEH.-PROHIBIT TIME/DAY,100,158 VICTORIA ST
STAND VEH.-PROHIBIT TIME/DAY,100,75 EAST LIBERTY ST
STAND VEH.-PROHIBIT TIME/DAY,100,2393 ST CLAIR AVE W
STAND VEH.-PROHIBIT TIME/DAY,100,85 EAST LIBERTY ST
STAND VEH.-PROHIBIT TIME/DAY,100,91 FRONT ST E
STAND VEH.-PROHIBIT TIME/DAY,100,350 DOVERCOURT RD
STAND VEH.-PROHIBIT TIME/DAY,100,29 ATLANTIC AVE
STAND VEH.-PROHIBIT TIME/DAY,100,17 ATLANTIC AVE
PARK-SIGNED HWY-EXC PERMT TIME,40,20 VANAULEY ST
PARK PROHIBITED TIME NO PERMIT,30,39 WALES AVE
STAND VEH.-PROHIBIT TIME/DAY,100,19 WESTERN BATTERY RD
STAND VEH.-PROHIBIT TIME/DAY,100,80 FRONT ST E
STAND VEH.-PROHIBIT TIME/DAY,100,19 WESTERN BATTERY RD
STAND VEH.-PROHIBIT TIME/DAY,100,19 WESTERN BATTERY RD
STAND VEH.-PROHIBIT TIME/DAY,100,85 EAST LIBERTY ST
STAND VEH.-PROHIBIT TIME/DAY,100,720 QUEEN ST W
PARK PROHIBITED TIME NO PERMIT,30,316 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,134 DENISON AVE
PARK PROHIBITED TIME NO PERMIT,30,9 WALES AVE
STAND VEH.-PROHIBIT TIME/DAY,100,65 EAST LIBERTY ST
STAND VEH.-PROHIBIT TIME/DAY,100,85 EAST LIBERTY ST
STAND VEH.-PROHIBIT TIME/DAY,100,65 EAST LIBERTY ST
STAND VEH.-PROHIBIT TIME/DAY,100,80 LYNN WILLIAMS ST
STAND VEH.-PROHIBIT TIME/DAY,100,2 ST THOMAS ST
STAND VEH.-PROHIBIT TIME/DAY,100,19 WESTERN BATTERY RD
STAND VEH.-PROHIBIT TIME/DAY,100,1228 ST CLAIR AVE W
STAND VEH.-PROHIBIT TIME/DAY,100,5000 YONGE ST
STAND VEH.-PROHIBIT TIME/DAY,100,85 EAST LIBERTY ST
PARK PROHIBITED TIME NO PERMIT,30,45 PATON RD
STAND VEH.-PROHIBIT TIME/DAY,100,57 MACKAY AVE
STAND VEH.-PROHIBIT TIME/DAY,100,151 MANOR RD E
STAND VEH.-PROHIBIT TIME/DAY,100,5140 YONGE ST
STAND VEH.-PROHIBIT TIME/DAY,100,3 LEONARD AVE
STAND VEH.-PROHIBIT TIME/DAY,100,1 HUMEWOOD DR
PARK PROHIBITED TIME NO PERMIT,30,24 DENISON SQ
PARK PROHIBITED TIME NO PERMIT,30,3 WALES AVE
STAND VEH.-PROHIBIT TIME/DAY,100,1 LEONARD AVE
STAND VEH.-PROHIBIT TIME/DAY,100,56 THE ESPLANADE
PARK PROHIBITED TIME NO PERMIT,30,30 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,48 FOXBAR RD
STAND VEH.-PROHIBIT TIME/DAY,100,90 HOLLY ST
STAND VEH.-PROHIBIT TIME/DAY,100,85 EAST LIBERTY ST
STAND VEH.-PROHIBIT TIME/DAY,100,55 DELISLE AVE
STAND VEH.-PROHIBIT TIME/DAY,100,46 TULLIS DR
STAND VEH.-PROHIBIT TIME/DAY,100,50 BRIAN HARRISON WAY
PARK PROHIBITED TIME NO PERMIT,30,213 OLD WESTON RD
STAND VEH.-PROHIBIT TIME/DAY,100,ARMADALE AVE
STAND VEH.-PROHIBIT TIME/DAY,100,85 EAST LIBERTY ST
STAND VEH.-PROHIBIT TIME/DAY,100,LYNN WILLIAMS ST
STAND VEH.-PROHIBIT TIME/DAY,100,109 ROUGE HILLS DR
PARK PROHIBITED TIME NO PERMIT,30,33 PEARS AVE
STAND VEH.-PROHIBIT TIME/DAY,100,109 ROUGE HILLS DR
PARK PROHIBITED TIME NO PERMIT,30,33 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,93 PEARS AVE
STAND VEH.-PROHIBIT TIME/DAY,100,101 BAY ST
STAND VEH.-PROHIBIT TIME/DAY,100,75 EAST LIBERTY ST
STAND VEH.-PROHIBIT TIME/DAY,100,2240 QUEEN ST E
STAND VEH.-PROHIBIT TIME/DAY,100,25 JOE SHUSTER WAY
STAND VEH.-PROHIBIT TIME/DAY,100,EAST LIBERTY ST
STAND VEH.-PROHIBIT TIME/DAY,100,30 GRAND TRUNK CRES
STAND VEH.-PROHIBIT TIME/DAY,100,3 GRAND TRUNK CRES
STAND VEH.-PROHIBIT TIME/DAY,100,2962 DANFORTH AVE
STAND VEH.-PROHIBIT TIME/DAY,100,25 JOE SHUSTER WAY
STAND VEH.-PROHIBIT TIME/DAY,100,22 WESTERN BATTERY RD
STAND VEH.-PROHIBIT TIME/DAY,100,30 GRAND TRUNK CRES
STAND VEH.-PROHIBIT TIME/DAY,100,MURRAY ST
STAND VEH.-PROHIBIT TIME/DAY,100,50 BRIAN HARRISON WAY
STAND VEH.-PROHIBIT TIME/DAY,100,50 BRIAN HARRISON WAY
STAND VEH.-PROHIBIT TIME/DAY,100,50 BRIAN HARRISON WAY
PARK-SIGNED HWY-EXC PERMT TIME,40,51 TROLLEY CRES
STAND VEH.-PROHIBIT TIME/DAY,100,285 VILLAGE GREEN SQ
PARK PROHIBITED TIME NO PERMIT,30,224 MAVETY ST
STAND VEH.-PROHIBIT TIME/DAY,100,482 KING ST E
PARK PROHIBITED TIME NO PERMIT,30,297 HIGH PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,309 HIGH PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,309 HIGH PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,136 SHUTER ST
STAND VEH.-PROHIBIT TIME/DAY,100,1400 GERRARD ST E
PARK PROHIBITED TIME NO PERMIT,30,128 SHUTER ST
PARK PROHIBITED TIME NO PERMIT,30,242 GEORGE ST
STAND VEH.-PROHIBIT TIME/DAY,100,2968 DANFORTH AVE
STAND VEH.-PROHIBIT TIME/DAY,100,2273 QUEEN ST E
STAND VEH.-PROHIBIT TIME/DAY,100,360 QUEEN ST E
STAND VEH.-PROHIBIT TIME/DAY,100,5001 YONGE ST
STAND VEH.-PROHIBIT TIME/DAY,100,DUNDAS ST E
STAND VEH.-PROHIBIT TIME/DAY,100,65 CUMBERLAND ST
STAND VEH.-PROHIBIT TIME/DAY,100,GERRARD ST E
PARK PROHIBITED TIME NO PERMIT,30,118 MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,89 GRANBY ST
STAND VEH.-PROHIBIT TIME/DAY,100,218 QUEENS QUAY W
STAND VEH.-PROHIBIT TIME/DAY,100,218 QUEENS QUAY W
STAND VEH.-PROHIBIT TIME/DAY,100,218 QUEENS QUAY W
STAND VEH.-PROHIBIT TIME/DAY,100,218 QUEENS QUAY W
PARK PROHIBITED TIME NO PERMIT,30,68 MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,25 MCGILL ST
STAND VEH.-PROHIBIT TIME/DAY,100,50 BRIAN HARRISON WAY
PARK PROHIBITED TIME NO PERMIT,30,274 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,270 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,228 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,228 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,270 GEORGE ST
STAND VEH.-PROHIBIT TIME/DAY,100,3 DUPLEX AVE
PARK PROHIBITED TIME NO PERMIT,30,274 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,5 DALTON RD
PARK PROHIBITED TIME NO PERMIT,30,21 DALTON RD
PARK PROHIBITED TIME NO PERMIT,30,25 DALTON RD
PARK PROHIBITED TIME NO PERMIT,30,68 ROSEVEAR AVE
PARK PROHIBITED TIME NO PERMIT,30,2 CONCORD AVE
PARK PROHIBITED TIME NO PERMIT,30,31 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,514 BERESFORD AVE
PARK PROHIBITED TIME NO PERMIT,30,2 CONCORD AVE
PARK PROHIBITED TIME NO PERMIT,30,514 BERESFORD AVE
PARK PROHIBITED TIME NO PERMIT,30,28 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,28 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,597 ANNETTE ST
PARK PROHIBITED TIME NO PERMIT,30,58 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,45 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,18 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,59 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,76 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,82 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,23 SYLVAN AVE
PARK PROHIBITED TIME NO PERMIT,30,69 EDINBOROUGH CRT
PARK PROHIBITED TIME NO PERMIT,30,59 HAVELOCK ST
PARK PROHIBITED TIME NO PERMIT,30,59 HAVELOCK ST
